solver,penalty,dual,tol,C,fit_intercept,intercept_scaling,max_iteration,multi_class,l1_ratio,class_weight,random_state,verbose,warm_start,n_jobs,score,AOD,TPR,FPR,counter,timer,write_file
sag,l2,False,0.9127445655426996,21.78155998662762,False,4.113149829701575,961,multinomial,,,2019,0,True,,0.9689578713968958,0.027790673316179387,0.015748031496062964,0.03983331513629581,65,3.002384901046753,"./trained_models/logisticRegression_compas_1_sag_l2_False_0.9127445655426996_21.78155998662762_False_4.113149829701575_961_multinomial_None_None_2019_0_True_None.pkl"
lbfgs,l2,False,0.7993446200912534,81.13522803041,True,8.752524084955994,1016,auto,,,2019,0,False,,0.970620842572062,0.01627725006368963,0.0,0.03255450012737926,66,3.0698041915893555,"./trained_models/logisticRegression_compas_1_lbfgs_l2_False_0.7993446200912534_81.13522803041_True_8.752524084955994_1016_auto_None_None_2019_0_False_None.pkl"
sag,l2,False,0.9127445655426996,21.78155998662762,False,4.113149829701575,961,multinomial,,,2019,0,True,,0.9689578713968958,0.027790673316179387,0.015748031496062964,0.03983331513629581,67,3.098069906234741,"./trained_models/logisticRegression_compas_1_sag_l2_False_0.9127445655426996_21.78155998662762_False_4.113149829701575_961_multinomial_None_None_2019_0_True_None.pkl"
saga,elasticnet,False,0.5908894574135956,98.62975560647735,True,3.1774821970540263,1030,auto,0.635528747131145,,2019,0,False,,0.9395787139689579,0.05082614176567485,0.05100992810681282,0.05064235542453688,68,3.1255009174346924,"./trained_models/logisticRegression_compas_1_saga_elasticnet_False_0.5908894574135956_98.62975560647735_True_3.1774821970540263_1030_auto_0.635528747131145_None_2019_0_False_None.pkl"
lbfgs,l2,False,0.3856339037302278,50.99995926916312,True,9.115857868932505,991,auto,,,2019,0,True,,0.970620842572062,0.01627725006368963,0.0,0.03255450012737926,69,3.188990831375122,"./trained_models/logisticRegression_compas_1_lbfgs_l2_False_0.3856339037302278_50.99995926916312_True_9.115857868932505_991_auto_None_None_2019_0_True_None.pkl"
lbfgs,none,False,0.15405253280083805,54.246069830805865,True,7.8608572793375435,959,multinomial,,,2019,0,True,,0.970620842572062,0.01627725006368963,0.0,0.03255450012737926,70,3.323693037033081,"./trained_models/logisticRegression_compas_1_lbfgs_none_False_0.15405253280083805_54.246069830805865_True_7.8608572793375435_959_multinomial_None_None_2019_0_True_None.pkl"
lbfgs,none,False,0.8126560196886496,1.3654774166528219,False,1.8594928279370198,1012,ovr,,,2019,0,False,,0.9700665188470067,0.0264986836520967,0.015748031496062964,0.03724933580813044,71,3.3676109313964844,"./trained_models/logisticRegression_compas_1_lbfgs_none_False_0.8126560196886496_1.3654774166528219_False_1.8594928279370198_1012_ovr_None_None_2019_0_False_None.pkl"
sag,l2,False,0.9127445655426996,21.78155998662762,False,4.113149829701575,961,multinomial,,,2019,0,False,,0.9689578713968958,0.027790673316179387,0.015748031496062964,0.03983331513629581,72,3.3955328464508057,"./trained_models/logisticRegression_compas_1_sag_l2_False_0.9127445655426996_21.78155998662762_False_4.113149829701575_961_multinomial_None_None_2019_0_False_None.pkl"
saga,l1,False,0.5938317513215253,47.434259219592306,True,8.704775852841749,1018,auto,,,2019,0,False,,0.9395787139689579,0.05082614176567485,0.05100992810681282,0.05064235542453688,73,3.4225969314575195,"./trained_models/logisticRegression_compas_1_saga_l1_False_0.5938317513215253_47.434259219592306_True_8.704775852841749_1018_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.3569038125345281,48.287524303728624,True,8.15373416964001,1040,ovr,,,2019,0,False,,0.9700665188470067,0.02021425793770537,0.007874015748031482,0.03255450012737926,74,3.450592041015625,"./trained_models/logisticRegression_compas_1_liblinear_l1_False_0.3569038125345281_48.287524303728624_True_8.15373416964001_1040_ovr_None_None_2019_0_False_None.pkl"
