criterion,splitter,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,random_state,max_leaf_nodes,min_impurity_decrease,min_impurity_split,class_weight,ccp_alpha,score,AOD,TPR,FPR,counter,timer,write_file
gini,random,19,4,4,0.21003432874561112,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,498,180.57524275779724,"./trained_models/decisionTree_bank_1_gini_random_19_4_4_0.21003432874561112_None_2019_None_0.0_None_0.0.pkl"
gini,random,,4,4,0.21003432874561112,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,499,180.93048858642578,"./trained_models/decisionTree_bank_1_gini_random_None_4_4_0.21003432874561112_None_2019_None_0.0_None_0.0.pkl"
gini,random,,4,4,0.21003432874561112,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,500,181.29073905944824,"./trained_models/decisionTree_bank_1_gini_random_None_4_4_0.21003432874561112_None_2019_None_0.0_None_0.0.pkl"
gini,random,,4,5,0.21003432874561112,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,501,181.65128779411316,"./trained_models/decisionTree_bank_1_gini_random_None_4_5_0.21003432874561112_None_2019_None_0.0_None_0.0.pkl"
gini,random,,4,5,0.21003432874561112,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,502,182.0106065273285,"./trained_models/decisionTree_bank_1_gini_random_None_4_5_0.21003432874561112_None_2019_None_0.0_None_0.0.pkl"
entropy,random,12,4,1,0.28052329450424246,log2,2019,,0.0,0.0,,0.4405087553226878,0.8827744846500929,0.0,0.0,0.0,503,182.36502361297607,"./trained_models/decisionTree_bank_1_entropy_random_12_4_1_0.28052329450424246_log2_2019_None_0.0_None_0.4405087553226878.pkl"
gini,best,16,2,3,0.3314625970325519,,2019,,0.0,0.0,,0.2541993856198066,0.8827744846500929,0.0,0.0,0.0,504,182.72536182403564,"./trained_models/decisionTree_bank_1_gini_best_16_2_3_0.3314625970325519_None_2019_None_0.0_None_0.2541993856198066.pkl"
gini,random,20,4,5,0.21003432874561112,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,505,183.0814232826233,"./trained_models/decisionTree_bank_1_gini_random_20_4_5_0.21003432874561112_None_2019_None_0.0_None_0.0.pkl"
gini,random,16,4,5,0.21003432874561112,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,506,183.44054532051086,"./trained_models/decisionTree_bank_1_gini_random_16_4_5_0.21003432874561112_None_2019_None_0.0_None_0.0.pkl"
gini,random,17,4,5,0.21003432874561112,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,507,183.79918384552002,"./trained_models/decisionTree_bank_1_gini_random_17_4_5_0.21003432874561112_None_2019_None_0.0_None_0.0.pkl"
gini,random,8,4,5,0.21003432874561112,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,508,184.15807104110718,"./trained_models/decisionTree_bank_1_gini_random_8_4_5_0.21003432874561112_None_2019_None_0.0_None_0.0.pkl"
gini,random,6,4,4,0.21003432874561112,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,509,184.51700139045715,"./trained_models/decisionTree_bank_1_gini_random_6_4_4_0.21003432874561112_None_2019_None_0.0_None_0.0.pkl"
gini,random,19,4,4,0.21003432874561112,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,510,184.87625217437744,"./trained_models/decisionTree_bank_1_gini_random_19_4_4_0.21003432874561112_None_2019_None_0.0_None_0.0.pkl"
gini,best,,5,2,0.10175719122216127,sqrt,2019,,0.0,0.0,,0.19714603224290378,0.8827744846500929,0.0,0.0,0.0,511,185.2388837337494,"./trained_models/decisionTree_bank_1_gini_best_None_5_2_0.10175719122216127_sqrt_2019_None_0.0_None_0.19714603224290378.pkl"
gini,random,19,4,4,0.21003432874561112,log2,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,512,185.60096549987793,"./trained_models/decisionTree_bank_1_gini_random_19_4_4_0.21003432874561112_log2_2019_None_0.0_None_0.0.pkl"
gini,random,10,4,4,0.21003432874561112,log2,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,513,185.95406889915466,"./trained_models/decisionTree_bank_1_gini_random_10_4_4_0.21003432874561112_log2_2019_None_0.0_None_0.0.pkl"
gini,random,,4,4,0.21003432874561112,log2,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,514,186.30894899368286,"./trained_models/decisionTree_bank_1_gini_random_None_4_4_0.21003432874561112_log2_2019_None_0.0_None_0.0.pkl"
gini,best,,4,4,0.21003432874561112,log2,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,515,186.66868257522583,"./trained_models/decisionTree_bank_1_gini_best_None_4_4_0.21003432874561112_log2_2019_None_0.0_None_0.0.pkl"
gini,best,,4,4,0.21003432874561112,log2,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,516,187.02954053878784,"./trained_models/decisionTree_bank_1_gini_best_None_4_4_0.21003432874561112_log2_2019_None_0.0_None_0.0.pkl"
gini,best,,4,4,0.21003432874561112,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,517,187.3877866268158,"./trained_models/decisionTree_bank_1_gini_best_None_4_4_0.21003432874561112_sqrt_2019_None_0.0_None_0.0.pkl"
gini,best,,4,4,0.21003432874561112,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,518,187.74635243415833,"./trained_models/decisionTree_bank_1_gini_best_None_4_4_0.21003432874561112_sqrt_2019_None_0.0_None_0.0.pkl"
gini,best,,4,4,0.21003432874561112,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,519,188.10483694076538,"./trained_models/decisionTree_bank_1_gini_best_None_4_4_0.21003432874561112_sqrt_2019_None_0.0_None_0.0.pkl"
gini,best,,4,4,0.24745101247124585,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,520,188.46448922157288,"./trained_models/decisionTree_bank_1_gini_best_None_4_4_0.24745101247124585_sqrt_2019_None_0.0_None_0.0.pkl"
gini,best,,4,4,0.24745101247124585,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,521,188.8657329082489,"./trained_models/decisionTree_bank_1_gini_best_None_4_4_0.24745101247124585_sqrt_2019_None_0.0_None_0.0.pkl"
gini,best,,4,4,0.24745101247124585,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,522,189.2589395046234,"./trained_models/decisionTree_bank_1_gini_best_None_4_4_0.24745101247124585_sqrt_2019_None_0.0_None_0.0.pkl"
gini,best,,4,4,0.24745101247124585,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,523,189.65331649780273,"./trained_models/decisionTree_bank_1_gini_best_None_4_4_0.24745101247124585_sqrt_2019_None_0.0_None_0.0.pkl"
gini,best,,4,4,0.24745101247124585,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,524,190.0460503101349,"./trained_models/decisionTree_bank_1_gini_best_None_4_4_0.24745101247124585_sqrt_2019_None_0.0_None_0.0.pkl"
gini,best,,4,4,0.24745101247124585,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,525,190.43790078163147,"./trained_models/decisionTree_bank_1_gini_best_None_4_4_0.24745101247124585_sqrt_2019_None_0.0_None_0.0.pkl"
gini,best,,4,4,0.36956507299016983,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,526,190.82859683036804,"./trained_models/decisionTree_bank_1_gini_best_None_4_4_0.36956507299016983_sqrt_2019_None_0.0_None_0.0.pkl"
gini,best,,4,4,0.36956507299016983,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,527,191.21743893623352,"./trained_models/decisionTree_bank_1_gini_best_None_4_4_0.36956507299016983_sqrt_2019_None_0.0_None_0.0.pkl"
gini,best,,5,4,0.36956507299016983,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,528,191.61253213882446,"./trained_models/decisionTree_bank_1_gini_best_None_5_4_0.36956507299016983_sqrt_2019_None_0.0_None_0.0.pkl"
gini,best,,5,4,0.36956507299016983,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,529,192.00278568267822,"./trained_models/decisionTree_bank_1_gini_best_None_5_4_0.36956507299016983_sqrt_2019_None_0.0_None_0.0.pkl"
gini,best,,5,4,0.36956507299016983,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,530,192.39447832107544,"./trained_models/decisionTree_bank_1_gini_best_None_5_4_0.36956507299016983_sqrt_2019_None_0.0_None_0.0.pkl"
gini,best,,5,4,0.36956507299016983,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,531,192.78239345550537,"./trained_models/decisionTree_bank_1_gini_best_None_5_4_0.36956507299016983_sqrt_2019_None_0.0_None_0.0.pkl"
gini,best,,5,4,0.36956507299016983,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,532,193.17384719848633,"./trained_models/decisionTree_bank_1_gini_best_None_5_4_0.36956507299016983_sqrt_2019_None_0.0_None_0.0.pkl"
gini,best,,5,4,0.36956507299016983,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,533,193.56739401817322,"./trained_models/decisionTree_bank_1_gini_best_None_5_4_0.36956507299016983_sqrt_2019_None_0.0_None_0.0.pkl"
gini,best,,5,4,0.36956507299016983,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,534,193.9584982395172,"./trained_models/decisionTree_bank_1_gini_best_None_5_4_0.36956507299016983_sqrt_2019_None_0.0_None_0.0.pkl"
gini,best,,5,1,0.36956507299016983,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,535,194.35146760940552,"./trained_models/decisionTree_bank_1_gini_best_None_5_1_0.36956507299016983_sqrt_2019_None_0.0_None_0.0.pkl"
gini,best,,5,1,0.36956507299016983,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,536,194.74531364440918,"./trained_models/decisionTree_bank_1_gini_best_None_5_1_0.36956507299016983_sqrt_2019_None_0.0_None_0.0.pkl"
gini,best,,5,1,0.3774673241081715,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,537,195.13242626190186,"./trained_models/decisionTree_bank_1_gini_best_None_5_1_0.3774673241081715_sqrt_2019_None_0.0_None_0.0.pkl"
gini,best,,5,5,0.3774673241081715,sqrt,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,538,195.52235007286072,"./trained_models/decisionTree_bank_1_gini_best_None_5_5_0.3774673241081715_sqrt_2019_None_0.0_None_0.0.pkl"
gini,best,,5,5,0.3774673241081715,log2,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,539,195.91087460517883,"./trained_models/decisionTree_bank_1_gini_best_None_5_5_0.3774673241081715_log2_2019_None_0.0_None_0.0.pkl"
gini,best,,5,5,0.3774673241081715,log2,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,540,196.30028367042542,"./trained_models/decisionTree_bank_1_gini_best_None_5_5_0.3774673241081715_log2_2019_None_0.0_None_0.0.pkl"
gini,best,,5,5,0.3774673241081715,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,541,196.69390487670898,"./trained_models/decisionTree_bank_1_gini_best_None_5_5_0.3774673241081715_None_2019_None_0.0_None_0.0.pkl"
gini,best,,5,5,0.3774673241081715,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,542,197.09001564979553,"./trained_models/decisionTree_bank_1_gini_best_None_5_5_0.3774673241081715_None_2019_None_0.0_None_0.0.pkl"
gini,best,,5,5,0.3328032792426445,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,543,197.48482394218445,"./trained_models/decisionTree_bank_1_gini_best_None_5_5_0.3328032792426445_None_2019_None_0.0_None_0.0.pkl"
gini,best,,5,5,0.3328032792426445,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,544,197.87962436676025,"./trained_models/decisionTree_bank_1_gini_best_None_5_5_0.3328032792426445_None_2019_None_0.0_None_0.0.pkl"
gini,random,7,5,1,0.27233124288003,auto,2019,,0.0,0.0,,0.4007334509509347,0.8827744846500929,0.0,0.0,0.0,545,198.26808309555054,"./trained_models/decisionTree_bank_1_gini_random_7_5_1_0.27233124288003_auto_2019_None_0.0_None_0.4007334509509347.pkl"
entropy,best,,5,5,0.3328032792426445,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,546,198.66624855995178,"./trained_models/decisionTree_bank_1_entropy_best_None_5_5_0.3328032792426445_None_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,5,0.3328032792426445,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,547,199.05961847305298,"./trained_models/decisionTree_bank_1_entropy_best_None_5_5_0.3328032792426445_None_2019_None_0.0_None_0.0.pkl"
gini,best,,2,2,0.280787721503279,sqrt,2019,,0.0,0.0,,0.3795212169938167,0.8827744846500929,0.0,0.0,0.0,548,199.45363664627075,"./trained_models/decisionTree_bank_1_gini_best_None_2_2_0.280787721503279_sqrt_2019_None_0.0_None_0.3795212169938167.pkl"
entropy,best,,5,5,0.3328032792426445,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,549,199.84293699264526,"./trained_models/decisionTree_bank_1_entropy_best_None_5_5_0.3328032792426445_None_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,5,0.19213621776382728,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,550,200.24732947349548,"./trained_models/decisionTree_bank_1_entropy_best_None_5_5_0.19213621776382728_None_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,5,0.19213621776382728,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,551,200.6510045528412,"./trained_models/decisionTree_bank_1_entropy_best_None_5_5_0.19213621776382728_None_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,5,0.19213621776382728,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,552,201.05576276779175,"./trained_models/decisionTree_bank_1_entropy_best_None_5_5_0.19213621776382728_None_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,5,0.19213621776382728,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,553,201.46012020111084,"./trained_models/decisionTree_bank_1_entropy_best_None_5_5_0.19213621776382728_None_2019_None_0.0_None_0.0.pkl"
gini,random,9,3,3,0.1810105013455909,auto,2019,,0.0,0.0,,0.2306001614898429,0.8827744846500929,0.0,0.0,0.0,554,201.84760117530823,"./trained_models/decisionTree_bank_1_gini_random_9_3_3_0.1810105013455909_auto_2019_None_0.0_None_0.2306001614898429.pkl"
entropy,best,,5,5,0.19213621776382728,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,555,202.25554966926575,"./trained_models/decisionTree_bank_1_entropy_best_None_5_5_0.19213621776382728_None_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,5,0.19213621776382728,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,556,202.66165375709534,"./trained_models/decisionTree_bank_1_entropy_best_None_5_5_0.19213621776382728_None_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,5,0.19213621776382728,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,557,203.066415309906,"./trained_models/decisionTree_bank_1_entropy_best_None_5_5_0.19213621776382728_None_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,5,0.19213621776382728,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,558,203.4719271659851,"./trained_models/decisionTree_bank_1_entropy_best_None_5_5_0.19213621776382728_None_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,5,0.19213621776382728,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,559,203.86156725883484,"./trained_models/decisionTree_bank_1_entropy_best_None_5_5_0.19213621776382728_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,5,0.19213621776382728,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,560,204.26745867729187,"./trained_models/decisionTree_bank_1_entropy_best_None_5_5_0.19213621776382728_None_2019_None_0.0_None_0.0.pkl"
entropy,best,11,5,5,0.19213621776382728,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,561,204.6719193458557,"./trained_models/decisionTree_bank_1_entropy_best_11_5_5_0.19213621776382728_None_2019_None_0.0_None_0.0.pkl"
entropy,best,19,5,5,0.19213621776382728,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,562,205.08164477348328,"./trained_models/decisionTree_bank_1_entropy_best_19_5_5_0.19213621776382728_None_2019_None_0.0_None_0.0.pkl"
entropy,best,6,5,5,0.19213621776382728,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,563,205.4848656654358,"./trained_models/decisionTree_bank_1_entropy_best_6_5_5_0.19213621776382728_None_2019_None_0.0_None_0.0.pkl"
entropy,best,14,5,5,0.41252475405822064,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,564,205.88128399848938,"./trained_models/decisionTree_bank_1_entropy_best_14_5_5_0.41252475405822064_None_2019_None_0.0_None_0.0.pkl"
entropy,best,12,5,5,0.41252475405822064,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,565,206.27248525619507,"./trained_models/decisionTree_bank_1_entropy_best_12_5_5_0.41252475405822064_None_2019_None_0.0_None_0.0.pkl"
entropy,best,13,5,4,0.41252475405822064,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,566,206.6714072227478,"./trained_models/decisionTree_bank_1_entropy_best_13_5_4_0.41252475405822064_None_2019_None_0.0_None_0.0.pkl"
entropy,best,10,5,4,0.41252475405822064,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,567,207.06629538536072,"./trained_models/decisionTree_bank_1_entropy_best_10_5_4_0.41252475405822064_None_2019_None_0.0_None_0.0.pkl"
entropy,best,,5,4,0.41252475405822064,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,568,207.45885181427002,"./trained_models/decisionTree_bank_1_entropy_best_None_5_4_0.41252475405822064_None_2019_None_0.0_None_0.0.pkl"
entropy,random,,5,4,0.41252475405822064,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,569,207.8470015525818,"./trained_models/decisionTree_bank_1_entropy_random_None_5_4_0.41252475405822064_None_2019_None_0.0_None_0.0.pkl"
entropy,random,,5,4,0.41252475405822064,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,570,208.24031972885132,"./trained_models/decisionTree_bank_1_entropy_random_None_5_4_0.41252475405822064_None_2019_None_0.0_None_0.0.pkl"
entropy,random,,5,4,0.41252475405822064,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,571,208.62912940979004,"./trained_models/decisionTree_bank_1_entropy_random_None_5_4_0.41252475405822064_None_2019_None_0.0_None_0.0.pkl"
gini,random,,5,4,0.41252475405822064,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,572,209.01539063453674,"./trained_models/decisionTree_bank_1_gini_random_None_5_4_0.41252475405822064_None_2019_None_0.0_None_0.0.pkl"
gini,random,,5,4,0.41252475405822064,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,573,209.40090680122375,"./trained_models/decisionTree_bank_1_gini_random_None_5_4_0.41252475405822064_None_2019_None_0.0_None_0.0.pkl"
gini,random,,5,4,0.41252475405822064,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,574,209.79406261444092,"./trained_models/decisionTree_bank_1_gini_random_None_5_4_0.41252475405822064_None_2019_None_0.0_None_0.0.pkl"
gini,random,,4,4,0.41252475405822064,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,575,210.18602466583252,"./trained_models/decisionTree_bank_1_gini_random_None_4_4_0.41252475405822064_None_2019_None_0.0_None_0.0.pkl"
gini,random,,4,5,0.41252475405822064,,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,576,210.5781373977661,"./trained_models/decisionTree_bank_1_gini_random_None_4_5_0.41252475405822064_None_2019_None_0.0_None_0.0.pkl"
gini,random,,4,5,0.41252475405822064,log2,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,577,210.9649474620819,"./trained_models/decisionTree_bank_1_gini_random_None_4_5_0.41252475405822064_log2_2019_None_0.0_None_0.0.pkl"
gini,random,,4,5,0.41252475405822064,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,578,211.3535168170929,"./trained_models/decisionTree_bank_1_gini_random_None_4_5_0.41252475405822064_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,,4,5,0.41252475405822064,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,579,211.7400381565094,"./trained_models/decisionTree_bank_1_entropy_random_None_4_5_0.41252475405822064_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,,4,5,0.41252475405822064,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,580,212.12537217140198,"./trained_models/decisionTree_bank_1_entropy_random_None_4_5_0.41252475405822064_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,,4,5,0.41252475405822064,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,581,212.51065850257874,"./trained_models/decisionTree_bank_1_entropy_random_None_4_5_0.41252475405822064_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,,4,5,0.41252475405822064,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,582,212.89701676368713,"./trained_models/decisionTree_bank_1_entropy_random_None_4_5_0.41252475405822064_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,4,5,0.41252475405822064,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,583,213.28548884391785,"./trained_models/decisionTree_bank_1_entropy_best_None_4_5_0.41252475405822064_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,4,2,0.41252475405822064,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,584,213.6753010749817,"./trained_models/decisionTree_bank_1_entropy_best_None_4_2_0.41252475405822064_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,,4,2,0.41252475405822064,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,585,214.06676816940308,"./trained_models/decisionTree_bank_1_entropy_best_None_4_2_0.41252475405822064_auto_2019_None_0.0_None_0.0.pkl"
entropy,best,15,4,2,0.41252475405822064,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,586,214.4566786289215,"./trained_models/decisionTree_bank_1_entropy_best_15_4_2_0.41252475405822064_auto_2019_None_0.0_None_0.0.pkl"
gini,best,11,4,2,0.41252475405822064,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,587,214.84327578544617,"./trained_models/decisionTree_bank_1_gini_best_11_4_2_0.41252475405822064_auto_2019_None_0.0_None_0.0.pkl"
gini,best,14,4,2,0.22379947306789844,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,588,215.23731899261475,"./trained_models/decisionTree_bank_1_gini_best_14_4_2_0.22379947306789844_auto_2019_None_0.0_None_0.0.pkl"
gini,best,14,4,2,0.22379947306789844,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,589,215.6323447227478,"./trained_models/decisionTree_bank_1_gini_best_14_4_2_0.22379947306789844_auto_2019_None_0.0_None_0.0.pkl"
gini,random,9,4,2,0.22379947306789844,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,590,216.02341961860657,"./trained_models/decisionTree_bank_1_gini_random_9_4_2_0.22379947306789844_auto_2019_None_0.0_None_0.0.pkl"
gini,random,9,5,2,0.22379947306789844,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,591,216.41277647018433,"./trained_models/decisionTree_bank_1_gini_random_9_5_2_0.22379947306789844_auto_2019_None_0.0_None_0.0.pkl"
gini,random,15,5,2,0.22379947306789844,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,592,216.79936337471008,"./trained_models/decisionTree_bank_1_gini_random_15_5_2_0.22379947306789844_auto_2019_None_0.0_None_0.0.pkl"
gini,random,7,5,2,0.22379947306789844,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,593,217.1866114139557,"./trained_models/decisionTree_bank_1_gini_random_7_5_2_0.22379947306789844_auto_2019_None_0.0_None_0.0.pkl"
gini,random,18,5,2,0.22379947306789844,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,594,217.57718324661255,"./trained_models/decisionTree_bank_1_gini_random_18_5_2_0.22379947306789844_auto_2019_None_0.0_None_0.0.pkl"
gini,random,9,5,2,0.22379947306789844,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,595,217.962735414505,"./trained_models/decisionTree_bank_1_gini_random_9_5_2_0.22379947306789844_auto_2019_None_0.0_None_0.0.pkl"
gini,random,6,5,2,0.22379947306789844,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,596,218.35093903541565,"./trained_models/decisionTree_bank_1_gini_random_6_5_2_0.22379947306789844_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,19,5,2,0.22379947306789844,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,597,218.7370445728302,"./trained_models/decisionTree_bank_1_entropy_random_19_5_2_0.22379947306789844_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,16,5,2,0.22379947306789844,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,598,219.12618565559387,"./trained_models/decisionTree_bank_1_entropy_random_16_5_2_0.22379947306789844_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,20,5,3,0.22379947306789844,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,599,219.5129005908966,"./trained_models/decisionTree_bank_1_entropy_random_20_5_3_0.22379947306789844_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,11,5,3,0.22379947306789844,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,600,219.90245747566223,"./trained_models/decisionTree_bank_1_entropy_random_11_5_3_0.22379947306789844_auto_2019_None_0.0_None_0.0.pkl"
entropy,random,16,5,3,0.22379947306789844,auto,2019,,0.0,0.0,,0.0,0.8827744846500929,0.0,0.0,0.0,601,220.29114484786987,"./trained_models/decisionTree_bank_1_entropy_random_16_5_3_0.22379947306789844_auto_2019_None_0.0_None_0.0.pkl"
